Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HTTPS Self Signed Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS,Unknown Error
therealcost.gov,therealcost.gov,https://therealcost.gov,True,True,https://therealcost.betobaccofree.hhs.gov/?g=t,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,True,True,False,False,False,True,True,True,False
thisfreelife.gov,thisfreelife.gov,https://www.thisfreelife.gov,True,True,https://thisfreelife.betobaccofree.hhs.gov/,True,True,False,True,False,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,False,False,True,True,True,False
thomas.gov,thomas.gov,http://thomas.gov,True,True,https://www.congress.gov//,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
tigta.gov,tigta.gov,http://tigta.gov,True,True,https://www.treasury.gov/tigta/,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
tigtanet.gov,tigtanet.gov,http://tigtanet.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
time.gov,time.gov,https://time.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
tissueengineering.gov,tissueengineering.gov,http://tissueengineering.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
tmdbhouse.gov,tmdbhouse.gov,http://tmdbhouse.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
tobacco.gov,tobacco.gov,https://tobacco.gov,True,True,https://betobaccofree.hhs.gov/,True,True,False,True,False,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,False,False,True,True,True,False
tox21.gov,tox21.gov,http://tox21.gov,True,True,https://www.epa.gov/chemical-research/toxicology-testing-21st-century-tox21,True,False,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
tps.gov,tps.gov,http://tps.gov,True,True,https://www.loc.gov/teachers/tps/,False,False,False,True,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
trade.gov,trade.gov,https://www.trade.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
trafficsafetymarketing.gov,trafficsafetymarketing.gov,https://www.trafficsafetymarketing.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False
trainingproviderresults.gov,trainingproviderresults.gov,http://trainingproviderresults.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
transparency.gov,transparency.gov,http://www.transparency.gov,True,True,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
transportation.gov,transportation.gov,https://www.transportation.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31622400,31622400,False,False,False,False,False,True,True,True,False
treas.gov,treas.gov,http://treas.gov,True,True,https://home.treasury.gov/,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
treaslockbox.gov,treaslockbox.gov,https://treaslockbox.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
treasury.fed.us,treasury.fed.us,http://treasury.fed.us,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
treasury.gov,treasury.gov,https://www.treasury.gov,True,False,,True,True,False,False,False,False,False,False,True,max-age=31536000 ; preload,31536000,False,False,False,False,False,True,True,True,False
treasuryauction.gov,treasuryauction.gov,http://treasuryauction.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
treasuryauctions.gov,treasuryauctions.gov,https://treasuryauctions.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False
treasurydirect.gov,treasurydirect.gov,https://treasurydirect.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False
treasuryecm.gov,treasuryecm.gov,http://treasuryecm.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
treasuryhunt.gov,treasuryhunt.gov,https://treasuryhunt.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False
treasuryscams.gov,treasuryscams.gov,https://treasuryscams.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False
tribaljusticeandsafety.gov,tribaljusticeandsafety.gov,http://tribaljusticeandsafety.gov,True,True,https://www.justice.gov/tribal,True,False,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
truman.gov,truman.gov,https://truman.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False
tsa.gov,tsa.gov,https://www.tsa.gov,True,False,,True,True,False,False,False,False,False,False,True,max-age=31536001,31536001,False,False,False,False,False,True,True,True,False
tsc.gov,tsc.gov,http://www.tsc.gov,True,True,https://www.fbi.gov/about/leadership-and-structure/national-security-branch/tsc,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
tsp.gov,tsp.gov,https://www.tsp.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True,False
tsptest.gov,tsptest.gov,http://tsptest.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
tsunami.gov,tsunami.gov,http://tsunami.gov,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
tswg.gov,tswg.gov,https://tswg.gov,True,False,,False,True,False,True,True,True,False,False,False,,,False,False,False,False,False,False,False,False,False
ttb.gov,ttb.gov,https://ttb.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
ttbonline.gov,ttbonline.gov,https://ttbonline.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
ttic.gov,ttic.gov,http://ttic.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
ttlplus.gov,ttlplus.gov,http://ttlplus.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
tva.gov,tva.gov,https://www.tva.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True,False
tvaoig.gov,tvaoig.gov,http://tvaoig.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
twai.gov,twai.gov,http://twai.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
uce.gov,uce.gov,http://uce.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
ucia.gov,ucia.gov,http://ucia.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
ucrdatatool.gov,ucrdatatool.gov,https://ucrdatatool.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,False,False,True,True,True,False
udall.gov,udall.gov,https://udall.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False
ugov.gov,ugov.gov,http://ugov.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
unicor.gov,unicor.gov,https://www.unicor.gov,True,False,,True,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
unionreports.gov,unionreports.gov,https://www.unionreports.gov,True,True,https://www.dol.gov/olms/regs/compliance/rrlo/lmrda.htm#.ULZCXYUbp3Y,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
unitedstates.gov,unitedstates.gov,http://unitedstates.gov,True,True,https://www.usa.gov,True,False,False,True,False,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True,False
unitedstatescongress.gov,unitedstatescongress.gov,http://unitedstatescongress.gov,True,True,https://www.congress.gov/,False,False,False,True,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
unlocktalent.gov,unlocktalent.gov,https://unlocktalent.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False
unnpp.gov,unnpp.gov,http://unnpp.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
unrpnet.gov,unrpnet.gov,http://unrpnet.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
urbanwaters.gov,urbanwaters.gov,https://www.urbanwaters.gov,True,True,https://www.epa.gov/urbanwaterspartners,True,True,False,True,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True,False
us-cert.gov,us-cert.gov,https://www.us-cert.gov,True,False,,True,True,False,False,False,False,False,False,True,max-age=31536001,31536001,False,False,False,False,False,True,True,True,False
us.gov,us.gov,http://us.gov,True,True,https://www.usa.gov,True,False,False,True,False,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True,False
usa.gov,usa.gov,https://www.usa.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True,False
usability.gov,usability.gov,https://www.usability.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,False,False,True,True,True,False
usadf.gov,usadf.gov,http://www.usadf.gov,True,False,,True,False,False,False,False,False,False,False,False,max-age=0,0,False,False,False,False,False,True,False,False,False
usagov.gov,usagov.gov,http://usagov.gov,True,True,https://www.usa.gov,True,False,False,True,False,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True,False
usaid.gov,usaid.gov,https://www.usaid.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False
usajobs.gov,usajobs.gov,https://www.usajobs.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,True,False,False,False,True,True,True,False
